1178.4688	2533
1179.3913	2544
1180.3136	2571
1181.2358	2580
1182.158	2561
1183.08	2577
1184.0019	2463
1184.9237	2548
1185.8454	2531
1186.767	2544
1187.6885	2538
1188.6099	2555
1189.5312	2577
1190.4524	2573
1191.3735	2572
1192.2945	2552
1193.2154	2539
1194.1362	2539
1195.0568	2579
1195.9774	2536
1196.8979	2559
1197.8182	2512
1198.7385	2592
1199.6586	2552
1200.5787	2513
1201.4986	2541
1202.4185	2489
1203.3382	2549
1204.2579	2587
1205.1774	2536
1206.0968	2563
1207.0162	2544
1207.9354	2533
1208.8545	2567
1209.7735	2508
1210.6924	2509
1211.6112	2538
1212.53	2517
1213.4486	2501
1214.3671	2526
1215.2855	2516
1216.2037	2521
1217.1219	2534
1218.04	2582
1218.958	2500
1219.8759	2512
1220.7936	2523
1221.7113	2509
1222.6289	2480
1223.5463	2487
1224.4637	2462
1225.381	2518
1226.2981	2537
1227.2152	2499
1228.1321	2510
1229.0489	2480
1229.9657	2494
1230.8823	2514
1231.7989	2543
1232.7153	2506
1233.6316	2487
1234.5478	2512
1235.4639	2492
1236.3799	2503
1237.2959	2481
1238.2117	2470
1239.1274	2504
1240.043	2534
1240.9585	2485
1241.8739	2499
1242.7891	2507
1243.7043	2524
1244.6194	2483
1245.5344	2488
1246.4493	2478
1247.364	2498
1248.2787	2493
1249.1932	2493
1250.1077	2515
1251.0221	2500
1251.9363	2489
1252.8505	2481
1253.7645	2495
1254.6784	2562
1255.5923	2518
1256.506	2476
1257.4196	2494
1258.3332	2489
1259.2466	2487
1260.1599	2467
1261.0731	2493
1261.9862	2475
1262.8993	2489
1263.8122	2487
1264.725	2485
1265.6377	2527
1266.5503	2461
1267.4627	2527
1268.3751	2500
1269.2874	2512
1270.1996	2487
1271.1117	2524
1272.0236	2501
1272.9355	2513
1273.8473	2486
1274.7589	2498
1275.6705	2517
1276.582	2452
1277.4933	2502
1278.4046	2484
1279.3157	2519
1280.2267	2501
1281.1377	2474
1282.0485	2510
1282.9592	2462
1283.8699	2490
1284.7804	2531
1285.6908	2451
1286.6011	2463
1287.5113	2566
1288.4214	2465
1289.3314	2480
1290.2413	2495
1291.1511	2469
1292.0608	2505
1292.9704	2468
1293.8799	2507
1294.7893	2451
1295.6986	2519
1296.6078	2472
1297.5168	2458
1298.4258	2479
1299.3347	2475
1300.2434	2529
1301.1521	2416
1302.0606	2502
1302.9691	2513
1303.8774	2559
1304.7857	2515
1305.6938	2461
1306.6018	2481
1307.5098	2488
1308.4176	2474
1309.3253	2408
1310.233	2515
1311.1405	2450
1312.0479	2496
1312.9552	2511
1313.8624	2458
1314.7695	2511
1315.6765	2473
1316.5834	2481
1317.4902	2476
1318.3969	2484
1319.3035	2465
1320.21	2497
1321.1163	2463
1322.0226	2495
1322.9288	2477
1323.8349	2467
1324.7408	2452
1325.6467	2486
1326.5524	2430
1327.4581	2481
1328.3636	2426
1329.2691	2465
1330.1744	2470
1331.0797	2434
1331.9848	2480
1332.8898	2470
1333.7948	2448
1334.6996	2451
1335.6043	2460
1336.5089	2459
1337.4134	2467
1338.3179	2423
1339.2222	2435
1340.1264	2464
1341.0305	2413
1341.9345	2451
1342.8384	2470
1343.7421	2464
1344.6458	2466
1345.5494	2423
1346.4529	2430
1347.3563	2411
1348.2595	2423
1349.1627	2432
1350.0658	2471
1350.9687	2409
1351.8716	2427
1352.7743	2395
1353.677	2431
1354.5795	2394
1355.482	2399
1356.3843	2433
1357.2866	2390
1358.1887	2401
1359.0907	2407
1359.9926	2412
1360.8945	2398
1361.7962	2403
1362.6978	2352
1363.5993	2410
1364.5007	2358
1365.402	2389
1366.3032	2386
1367.2043	2355
1368.1053	2441
1369.0062	2373
1369.907	2386
1370.8077	2359
1371.7082	2361
1372.6087	2370
1373.5091	2386
1374.4093	2422
1375.3095	2348
1376.2096	2399
1377.1095	2361
1378.0094	2306
1378.9091	2357
1379.8088	2374
1380.7083	2362
1381.6078	2331
1382.5071	2391
1383.4063	2346
1384.3055	2350
1385.2045	2343
1386.1034	2364
1387.0022	2335
1387.9009	2355
1388.7995	2344
1389.698	2325
1390.5964	2338
1391.4947	2334
