878.379	2351.1
880.054	2366.79
881.73	2367.38
883.405	2333.97
885.08	2351.14
886.755	2351.14
888.429	2352.7
890.103	2317.06
891.777	2330.21
893.45	2324.52
895.123	2246.91
896.796	2191.51
898.469	2011.9
898.896	1631
